report_date,game,team,batter,opponent_pitcher,hr_prob_pct,tb2_prob_pct,fair_hr_american,fair_2tb_american,market_hr_american,edge_hr_pct,market_tb_line,market_tb_over_american,edge_tb_pct,recent_form_score,bvp_pa,tier,hr_tier,tb2_tier,recommended_prop,recommended_tier,hr_market_status,tb2_market_status,data_confidence,market_data_status,scoring_status
2026-04-21,HOU@CLE,CLE,Kyle Manzardo,Ryan Weiss,5.55,24.55,+1701,+307,NA,,1.5,100,-25.45,0.520,0,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,HOU@CLE,CLE,George Valera,Ryan Weiss,5.25,31.63,+1804,+216,NA,,1.5,-120,-22.92,0.484,0,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,HOU@CLE,CLE,Daniel Schneemann,Ryan Weiss,11.90,48.00,+740,+108,NA,,0.5,-120,,0.924,1,A+,A,A+,,,unpriced,line_mismatch_0.5,Display only,partial,not_scored
2026-04-21,HOU@CLE,CLE,Angel Martínez,Ryan Weiss,8.39,35.12,+1092,+185,NA,,1.5,450,16.94,0.645,1,A,B,A,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,HOU@CLE,CLE,Austin Hedges,Ryan Weiss,1.83,12.04,+5352,+731,NA,,0.5,140,,0.199,0,D,D,D,,,unpriced,line_mismatch_0.5,Display only,partial,not_scored
2026-04-21,HOU@CLE,CLE,Brayan Rocchio,Ryan Weiss,6.68,33.11,+1398,+202,NA,,0.5,-110,,0.706,1,A,C,A,,,unpriced,line_mismatch_0.5,Display only,partial,not_scored
2026-04-21,CIN@TB,CIN,Dane Myers,Steven Matz,1.33,14.24,+7412,+602,725,-10.79,1.5,180,-21.47,0.347,5,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Matt McLain,Steven Matz,0.40,6.11,+24900,+1536,750,-11.36,1.5,195,-27.79,0.313,7,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Elly De La Cruz,Steven Matz,10.14,40.27,+886,+148,NA,,1.5,450,22.09,0.640,3,A+,B,A+,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,CIN@TB,CIN,Sal Stewart,Steven Matz,14.04,49.18,+612,+103,440,-4.48,1.5,142,7.85,0.826,0,A+,A+,A+,2+ TB,A+,priced_no_edge,qualified,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Eugenio Suárez,Steven Matz,1.62,19.55,+6080,+412,500,-15.05,1.5,200,-13.79,0.552,13,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Spencer Steer,Steven Matz,5.68,26.44,+1661,+278,700,-6.82,1.5,210,-5.81,0.552,6,B,D,B,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Tyler Stephenson,Steven Matz,4.63,19.74,+2061,+407,600,-9.66,1.5,150,-20.26,0.280,4,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Rece Hinds,Steven Matz,0.40,6.00,+24900,+1567,538,-15.27,1.5,160,-32.46,0.250,1,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,CIN,Ke'Bryan Hayes,Steven Matz,0.40,6.00,+24900,+1567,750,-11.36,1.5,168,-31.31,0.180,9,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,CIN@TB,TB,Chandler Simpson,Chase Burns,0.40,8.12,+24900,+1132,NA,,1.5,190,-26.37,0.398,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Junior Caminero,Chase Burns,5.21,27.75,+1821,+260,NA,,1.5,175,-8.62,0.593,0,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Jonathan Aranda,Chase Burns,2.82,19.69,+3451,+408,NA,,0.5,-120,,0.383,0,D,D,D,,,unpriced,line_mismatch_0.5,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Yandy Díaz,Chase Burns,2.27,22.62,+4307,+342,NA,,1.5,200,-10.71,0.470,1,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Jake Fraley,Chase Burns,1.27,17.50,+7762,+471,NA,,1.5,210,-14.76,0.529,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Cedric Mullins,Chase Burns,0.40,6.38,+24900,+1467,NA,,1.5,185,-28.71,0.389,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Richie Palacios,Chase Burns,1.66,21.46,+5936,+366,NA,,1.5,250,-7.12,0.474,0,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Hunter Feduccia,Chase Burns,0.40,6.00,+24900,+1567,NA,,0.5,100,,0.234,0,D,D,D,,,unpriced,line_mismatch_0.5,Display only,partial,not_scored
2026-04-21,CIN@TB,TB,Taylor Walls,Chase Burns,0.40,6.00,+24900,+1567,NA,,1.5,260,-21.78,0.284,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,STL,JJ Wetherholt,Chris Paddack,1.25,14.69,+7917,+581,700,-11.25,2.5,-173,,0.484,0,D,D,D,,,priced_no_edge,line_mismatch_2.5,Display only,partial,not_scored
2026-04-21,STL@MIA,STL,Iván Herrera,Chris Paddack,2.71,22.11,+3595,+352,750,-9.06,1.5,155,-17.10,0.503,0,C,D,C,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Alec Burleson,Chris Paddack,6.85,36.32,+1360,+175,575,-7.96,1.5,-220,-32.43,0.620,0,A,C,A,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Jordan Walker,Chris Paddack,14.45,51.95,+592,-108,500,-2.22,1.5,155,12.73,0.821,0,A+,A+,A+,2+ TB,A+,priced_no_edge,qualified,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Nolan Gorman,Chris Paddack,0.40,8.30,+24900,+1104,532,-15.42,1.5,210,-23.95,0.399,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Masyn Winn,Chris Paddack,0.40,16.02,+24900,+524,925,-9.36,1.5,147,-24.47,0.617,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Nathan Church,Chris Paddack,0.40,13.93,+24900,+618,800,-10.71,1.5,150,-26.07,0.629,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Pedro Pagés,Chris Paddack,0.40,10.56,+24900,+847,750,-11.36,1.5,170,-26.47,0.368,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,STL,Victor Scott II,Chris Paddack,0.40,6.00,+24900,+1567,2000,-4.36,1.5,190,-28.48,0.199,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,STL@MIA,MIA,Jakob Marsee,Dustin May,0.40,6.00,+24900,+1567,NA,,1.5,450,-12.18,0.320,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Kyle Stowers,Dustin May,5.97,44.46,+1574,+125,NA,,1.5,165,6.72,0.818,3,A+,C,A+,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Otto Lopez,Dustin May,8.43,41.14,+1086,+143,NA,,1.5,170,4.11,0.703,2,A+,B,A+,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Xavier Edwards,Dustin May,3.39,28.46,+2853,+251,NA,,1.5,132,-14.64,0.492,3,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Liam Hicks,Dustin May,4.93,30.71,+1927,+226,NA,,1.5,145,-10.11,0.570,0,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Agustín Ramírez,Dustin May,2.06,17.54,+4764,+470,NA,,1.5,145,-23.27,0.468,3,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Owen Caissie,Dustin May,5.24,23.04,+1810,+334,NA,,1.5,170,-14.00,0.297,0,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Graham Pauley,Dustin May,0.40,6.00,+24900,+1567,NA,,1.5,188,-28.72,0.221,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,STL@MIA,MIA,Connor Norby,Dustin May,3.72,24.71,+2586,+305,NA,,1.5,160,-13.75,0.652,0,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,MIL,Brice Turang,Keider Montero,6.78,39.11,+1375,+156,1000,-2.31,1.5,160,0.65,0.826,3,A+,C,A+,,,priced_no_edge,priced_below_prob_gate,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,William Contreras,Keider Montero,0.40,19.82,+24900,+405,700,-12.10,1.5,160,-18.64,0.551,3,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,Jake Bauers,Keider Montero,5.12,28.10,+1852,+256,700,-7.38,1.5,-122,-26.86,0.679,0,B,D,B,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,Gary Sánchez,Keider Montero,6.07,30.35,+1546,+229,562,-9.03,1.5,230,0.05,0.611,0,B,C,B,,,priced_no_edge,priced_below_prob_gate,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,Garrett Mitchell,Keider Montero,0.40,13.61,+24746,+635,NA,,1.5,100,-36.39,0.372,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,MIL,Luis Rengifo,Keider Montero,0.40,6.00,+24900,+1567,1100,-7.93,1.5,150,-34.00,0.218,1,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,Sal Frelick,Keider Montero,0.40,6.00,+24900,+1567,1350,-6.50,1.5,160,-32.46,0.230,4,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,David Hamilton,Keider Montero,0.40,6.00,+24900,+1567,1150,-7.60,1.5,175,-30.36,0.180,4,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,MIL,Blake Perkins,Keider Montero,0.40,6.00,+24900,+1567,900,-9.60,1.5,180,-29.71,0.180,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIL@DET,DET,Jahmai Jones,Kyle Harrison,3.74,23.91,+2576,+318,NA,,1.5,225,-6.86,0.751,3,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Gleyber Torres,Kyle Harrison,0.40,6.00,+24900,+1567,NA,,1.5,210,-26.26,0.375,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Kevin McGonigle,Kyle Harrison,3.88,33.93,+2477,+195,NA,,1.5,230,3.62,0.647,0,A,D,A,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Matt Vierling,Kyle Harrison,0.40,15.88,+24900,+530,NA,,1.5,230,-14.42,0.430,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Dillon Dingler,Kyle Harrison,11.54,48.47,+767,+106,NA,,1.5,145,7.66,0.739,2,A+,A,A+,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Riley Greene,Kyle Harrison,3.25,29.07,+2981,+244,NA,,1.5,140,-12.59,0.604,2,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Spencer Torkelson,Kyle Harrison,0.40,6.00,+24900,+1567,NA,,1.5,172,-30.76,0.322,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Hao-Yu  Lee,Kyle Harrison,0.40,6.00,+24900,+1567,NA,,1.5,165,-31.74,0.290,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIL@DET,DET,Javier Báez,Kyle Harrison,0.40,19.70,+24900,+408,NA,,1.5,155,-19.51,0.663,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,ATL,Ronald Acuña Jr.,Foster Griffin,5.32,33.27,+1779,+201,465,-12.38,1.5,135,-9.29,0.616,1,A,D,A,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Drake Baldwin,Foster Griffin,6.26,32.88,+1498,+204,675,-6.65,1.5,165,-4.85,0.462,0,A,C,A,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Ozzie Albies,Foster Griffin,2.19,19.92,+4460,+402,825,-8.62,1.5,160,-18.55,0.596,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Matt Olson,Foster Griffin,11.41,44.89,+776,+123,395,-8.79,1.5,128,1.03,0.768,0,A+,A,A+,,,priced_no_edge,priced_below_prob_gate,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Austin Riley,Foster Griffin,5.61,29.28,+1681,+242,500,-11.05,1.5,112,-17.89,0.673,0,B,D,B,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Mauricio Dubón,Foster Griffin,1.69,20.45,+5820,+389,925,-8.07,1.5,150,-19.55,0.436,0,C,D,C,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Michael Harris II,Foster Griffin,11.70,47.88,+755,+109,625,-2.10,1.5,132,4.78,0.919,0,A+,A,A+,,,priced_no_edge,priced_below_prob_gate,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Jonah Heim,Foster Griffin,0.55,16.96,+18185,+490,800,-10.56,1.5,172,-19.81,0.502,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,ATL,Eli White,Foster Griffin,0.40,8.97,+24900,+1015,950,-9.12,1.5,210,-23.29,0.396,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,ATL@WSH,WSH,James Wood,Reynaldo López,12.76,48.86,+684,+105,NA,,1.5,150,8.86,0.769,5,A+,A,A+,,,unpriced,priced_below_prob_gate,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Luis García Jr.,Reynaldo López,0.40,6.00,+24900,+1567,NA,,1.5,-150,-54.00,0.180,7,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Jacob Young,Reynaldo López,0.46,18.12,+21589,+452,NA,,1.5,150,-21.88,0.453,4,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,CJ Abrams,Reynaldo López,7.25,38.12,+1279,+162,NA,,1.5,110,-9.50,0.697,7,A+,C,A+,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Daylen Lile,Reynaldo López,1.40,22.62,+7065,+342,NA,,1.5,130,-20.86,0.578,0,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Nasim Nuñez,Reynaldo López,0.40,6.00,+24900,+1567,NA,,1.5,200,-27.33,0.228,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Jorbit Vivas,Reynaldo López,0.40,6.00,+24900,+1567,NA,,1.5,260,-21.78,0.411,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,José Tena,Reynaldo López,0.40,16.97,+24900,+489,NA,,1.5,220,-14.28,0.512,4,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,ATL@WSH,WSH,Drew Millas,Reynaldo López,0.40,6.00,+24900,+1567,NA,,1.5,230,-24.30,0.265,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,NYY,Amed Rosario,Connelly Early,10.66,42.54,+838,+135,900,0.66,1.5,162,4.37,0.737,0,A+,A,A+,,,priced_below_gate,priced_below_prob_gate,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Aaron Judge,Connelly Early,16.73,52.92,+498,-112,335,-6.25,1.5,140,11.25,0.827,0,A+,A+,A+,2+ TB,A+,priced_no_edge,qualified,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Ben Rice,Connelly Early,17.98,55.00,+456,-122,650,4.65,1.5,208,22.53,0.950,0,A+,A+,A+,2+ TB,A+,qualified,qualified,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Giancarlo Stanton,Connelly Early,4.50,17.02,+2121,+488,432,-14.30,1.5,152,-22.66,0.275,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Cody Bellinger,Connelly Early,5.10,29.10,+1859,+244,850,-5.42,1.5,125,-15.35,0.578,0,B,D,B,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Randal Grichuk,Connelly Early,0.40,6.00,+24900,+1567,725,-11.72,1.5,185,-29.09,0.223,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Jazz Chisholm Jr.,Connelly Early,0.40,6.00,+24900,+1567,1000,-8.69,1.5,220,-25.25,0.268,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,José Caballero,Connelly Early,0.86,17.53,+11557,+471,1200,-6.83,1.5,228,-12.96,0.578,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,NYY,Austin Wells,Connelly Early,3.40,20.50,+2841,+388,900,-6.60,1.5,225,-10.27,0.479,0,C,D,C,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,NYY@BOS,BOS,Roman Anthony,Luis Gil,6.56,26.65,+1425,+275,NA,,1.5,170,-10.39,0.383,3,B,C,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Willson Contreras,Luis Gil,12.17,44.89,+722,+123,NA,,1.5,-140,-13.44,0.639,1,A+,A,A+,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Masataka Yoshida,Luis Gil,5.25,31.76,+1804,+215,NA,,1.5,150,-8.24,0.570,12,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Wilyer Abreu,Luis Gil,7.84,28.20,+1176,+255,NA,,1.5,126,-16.04,0.280,3,B,B,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Trevor Story,Luis Gil,5.25,25.76,+1806,+288,NA,,1.5,142,-15.56,0.499,6,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Ceddanne Rafaela,Luis Gil,4.86,26.53,+1958,+277,NA,,1.5,150,-13.47,0.491,8,B,D,B,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Marcelo Mayer,Luis Gil,3.43,13.15,+2813,+661,NA,,1.5,170,-23.89,0.258,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Caleb Durbin,Luis Gil,1.36,13.97,+7261,+616,NA,,1.5,185,-21.11,0.382,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,NYY@BOS,BOS,Carlos Narváez,Luis Gil,4.20,20.41,+2283,+390,NA,,1.5,195,-13.49,0.320,4,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,MIN,Byron Buxton,Nolan McLean,0.42,17.33,+23488,+477,394,-19.82,1.5,131,-25.96,0.665,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Trevor Larnach,Nolan McLean,0.40,16.86,+24900,+493,925,-9.36,1.5,210,-15.40,0.538,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Josh Bell,Nolan McLean,0.40,17.36,+24900,+476,628,-13.34,1.5,172,-19.41,0.523,22,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Ryan Jeffers,Nolan McLean,2.41,26.38,+4044,+279,720,-9.78,1.5,200,-6.95,0.792,0,B,D,B,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Kody Clemens,Nolan McLean,0.40,6.00,+24900,+1567,550,-14.98,1.5,200,-27.33,0.456,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Luke Keaschall,Nolan McLean,0.40,6.00,+24900,+1567,1100,-7.93,1.5,185,-29.09,0.307,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Matt Wallner,Nolan McLean,0.40,6.00,+24900,+1567,600,-13.89,1.5,218,-25.45,0.236,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Royce Lewis,Nolan McLean,0.40,9.88,+24900,+913,588,-14.13,1.5,192,-24.37,0.427,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,MIN,Brooks Lee,Nolan McLean,0.40,8.84,+24900,+1031,975,-8.90,1.5,244,-20.23,0.616,0,D,D,D,,,priced_no_edge,priced_no_edge,Display only,full,not_scored
2026-04-21,MIN@NYM,NYM,Marcus Semien,Simeon Woods Richardson,0.82,12.23,+12114,+717,NA,,1.5,145,-28.58,0.293,6,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Francisco Lindor,Simeon Woods Richardson,3.60,22.34,+2678,+348,NA,,1.5,128,-21.51,0.428,3,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Luis Robert Jr.,Simeon Woods Richardson,3.39,21.65,+2852,+362,NA,,1.5,134,-21.09,0.409,5,C,D,C,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Bo Bichette,Simeon Woods Richardson,2.37,19.71,+4113,+407,NA,,1.5,128,-24.15,0.408,4,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,MJ Melendez,Simeon Woods Richardson,12.43,54.38,+705,-119,NA,,1.5,190,19.90,0.873,5,A+,A,A+,2+ TB,A+,unpriced,qualified,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Francisco Alvarez,Simeon Woods Richardson,8.85,35.20,+1029,+184,NA,,1.5,154,-4.17,0.482,0,A,B,A,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Brett Baty,Simeon Woods Richardson,1.03,10.04,+9603,+896,NA,,1.5,197,-23.63,0.207,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Mark Vientos,Simeon Woods Richardson,2.77,14.03,+3513,+613,NA,,1.5,168,-23.28,0.180,2,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,MIN@NYM,NYM,Carson Benge,Simeon Woods Richardson,0.40,7.07,+24900,+1315,NA,,1.5,220,-24.18,0.271,0,D,D,D,,,unpriced,priced_no_edge,Display only,partial,not_scored
2026-04-21,BAL@KC,BAL,Taylor Ward,Kris Bubic,4.38,30.88,+2184,+224,426,-14.63,1.5,102,-18.63,0.555,5,B,D,B,,,priced_no_edge,priced_no_edge,"High — stats+savant+recent+BvP, confirmed lineup, live markets matched",full,scored
